CustomerID,recency_days,frequency_orders,monetary_revenue,frequency_orders_c,monetary_revenue_c,recency_days_c,R,F,M,RFM,segment
16716.0,267,2,901.2,2,901.2,267.0,1,3,3,133,Others
16717.0,24,6,3858.38,6,3858.38,24.0,4,5,5,455,Champions
16718.0,370,1,623.75,1,623.75,369.6300000000001,1,2,3,123,Others
16719.0,15,7,1790.42,7,1790.42,15.0,4,5,4,454,Champions
16720.0,27,1,155.24,1,155.24,27.0,4,2,1,421,Others
16721.0,263,1,292.47,1,292.47,263.0,1,2,2,122,Hibernating
16722.0,18,13,4730.81,13,4730.81,18.0,4,5,5,455,Champions
16723.0,92,2,589.15,2,589.15,92.0,2,3,3,233,Others
16725.0,303,7,781.02,7,781.02,303.0,1,5,3,153,At Risk (High Frequency)
16726.0,27,5,1382.02,5,1382.02,27.0,4,4,4,444,Champions
16727.0,365,1,272.82,1,272.82,365.0,1,2,2,122,Hibernating
16728.0,47,4,1054.67,4,1054.67,47.0,3,4,4,344,Others
16729.0,39,21,7239.92,21,7239.92,39.0,3,5,5,355,Others
16730.0,53,3,743.11,3,743.11,53.0,3,4,3,343,Others
16732.0,32,1,603.75,1,603.75,32.0,4,2,3,423,Others
16734.0,53,3,650.51,3,650.51,53.0,3,4,3,343,Others
16735.0,79,5,2300.56,5,2300.56,79.0,2,4,5,245,At Risk (High Frequency)
16737.0,54,1,417.6,1,417.6,54.0,3,2,2,322,Potential Loyalists
16738.0,298,1,3.75,1,3.75,298.0,1,2,1,121,Hibernating
16739.0,177,1,323.0,1,323.0,177.0,2,2,2,222,Hibernating
16742.0,47,1,464.9,1,464.9,47.0,3,2,2,322,Potential Loyalists
16743.0,30,7,2238.09,7,2238.09,30.0,4,5,5,455,Champions
16744.0,12,7,1304.76,7,1304.76,12.0,5,5,4,554,Champions
16745.0,87,17,7194.3,17,7194.3,87.0,2,5,5,255,At Risk (High Frequency)
16746.0,5,18,6697.66,18,6697.66,5.0,5,5,5,555,Champions
16747.0,38,2,836.06,2,836.06,38.0,3,3,3,333,Others
16748.0,18,5,1515.9,5,1515.9,18.0,4,4,4,444,Champions
16750.0,45,5,623.93,5,623.93,45.0,3,4,3,343,Others
16751.0,31,1,1764.72,1,1764.72,31.0,4,2,4,424,Others
16752.0,373,1,207.5,1,207.5,369.6300000000001,1,2,1,121,Hibernating
16753.0,59,1,223.92,1,223.92,59.0,3,2,1,321,Potential Loyalists
16754.0,373,1,2002.4,1,2002.4,369.6300000000001,1,2,4,124,At Risk (High Value)
16755.0,115,3,1496.83,3,1496.83,115.0,2,4,4,244,At Risk (High Frequency)
16756.0,215,1,239.4,1,239.4,215.0,1,2,1,121,Hibernating
16757.0,319,1,106.83,1,106.83,319.0,1,2,1,121,Hibernating
16758.0,66,1,369.34,1,369.34,66.0,3,2,2,322,Potential Loyalists
16759.0,8,3,789.79,3,789.79,8.0,5,4,3,543,Loyal Customers
16761.0,97,1,316.62,1,316.62,97.0,2,2,2,222,Hibernating
16762.0,20,3,1501.38,3,1501.38,20.0,4,4,4,444,Champions
16763.0,199,1,611.85,1,611.85,199.0,1,2,3,123,Others
16764.0,4,13,2799.25,13,2799.25,4.0,5,5,5,555,Champions
16765.0,295,1,34.0,1,34.0,295.0,1,2,1,121,Hibernating
16766.0,274,2,1145.6,2,1145.6,274.0,1,3,4,134,At Risk (High Value)
16767.0,31,11,5580.6,11,5580.6,31.0,4,5,5,455,Champions
16768.0,48,3,478.09,3,478.09,48.0,3,4,2,342,Others
16769.0,261,1,380.39,1,380.39,261.0,1,2,2,122,Hibernating
16770.0,58,5,770.1,5,770.1,58.0,3,4,3,343,Others
16771.0,34,5,2246.81,5,2246.81,34.0,3,4,5,345,Others
16773.0,58,1,171.59,1,171.59,58.0,3,2,1,321,Potential Loyalists
16774.0,68,4,661.52,4,661.52,68.0,3,4,3,343,Others
16775.0,11,11,1695.66,11,1695.66,11.0,5,5,4,554,Champions
16776.0,61,1,388.28,1,388.28,61.0,3,2,2,322,Potential Loyalists
16777.0,81,2,226.35,2,226.35,81.0,2,3,1,231,Others
16778.0,75,2,245.94,2,245.94,75.0,2,3,1,231,Others
16779.0,3,22,10629.72,22,10629.72,3.0,5,5,5,555,Champions
16780.0,101,2,425.19,2,425.19,101.0,2,3,2,232,Others
16781.0,373,1,311.25,1,311.25,369.6300000000001,1,2,2,122,Hibernating
16782.0,11,13,2279.9,13,2279.9,11.0,5,5,5,555,Champions
16784.0,20,1,107.6,1,107.6,20.0,4,2,1,421,Others
16788.0,124,2,597.48,2,597.48,124.0,2,3,3,233,Others
16789.0,9,1,80.8,1,80.8,9.0,5,2,1,521,New Customers
16790.0,4,6,1545.62,6,1545.62,4.0,5,5,4,554,Champions
16791.0,30,7,1721.78,7,1721.78,30.0,4,5,4,454,Champions
16792.0,283,2,110.38,2,110.38,283.0,1,3,1,131,Others
16793.0,58,1,243.84,1,243.84,58.0,3,2,1,321,Potential Loyalists
16794.0,2,10,1222.71,10,1222.71,2.0,5,5,4,554,Champions
16795.0,366,1,414.88,1,414.88,366.0,1,2,2,122,Hibernating
16796.0,90,1,305.62,1,305.62,90.0,2,2,2,222,Hibernating
16800.0,12,1,1201.49,1,1201.49,12.0,5,2,4,524,New Customers
16801.0,164,4,1619.73,4,1619.73,164.0,2,4,4,244,At Risk (High Frequency)
16803.0,66,1,332.3,1,332.3,66.0,3,2,2,322,Potential Loyalists
16804.0,24,3,536.99,3,536.99,24.0,4,4,3,443,Loyal Customers
16805.0,174,2,460.59,2,460.59,174.0,2,3,2,232,Others
16806.0,104,4,801.49,4,801.49,104.0,2,4,3,243,At Risk (High Frequency)
16807.0,143,3,1121.59,3,1121.59,143.0,2,4,4,244,At Risk (High Frequency)
16808.0,100,2,288.42,2,288.42,100.0,2,3,2,232,Others
16809.0,24,5,914.69,5,914.69,24.0,4,4,3,443,Loyal Customers
16810.0,193,1,309.54,1,309.54,193.0,1,2,2,122,Hibernating
16811.0,5,2,547.07,2,547.07,5.0,5,3,3,533,Loyal Customers
16812.0,361,1,479.35,1,479.35,361.0,1,2,2,122,Hibernating
16813.0,9,10,1692.98,10,1692.98,9.0,5,5,4,554,Champions
16814.0,15,21,6509.1,21,6509.1,15.0,4,5,5,455,Champions
16816.0,104,4,417.06,4,417.06,104.0,2,4,2,242,At Risk (High Frequency)
16817.0,3,9,1604.75,9,1604.75,3.0,5,5,4,554,Champions
16818.0,11,11,3349.57,11,3349.57,11.0,5,5,5,555,Champions
16820.0,96,1,497.61,1,497.61,96.0,2,2,3,223,Others
16823.0,228,1,358.38,1,358.38,228.0,1,2,2,122,Hibernating
16824.0,16,2,460.64,2,460.64,16.0,4,3,2,432,Others
16825.0,39,2,775.18,2,775.18,39.0,3,3,3,333,Others
16826.0,52,1,341.7,1,341.7,52.0,3,2,2,322,Potential Loyalists
16828.0,94,2,128.5,2,128.5,94.0,2,3,1,231,Others
16829.0,157,1,197.22,1,197.22,157.0,2,2,1,221,Hibernating
16830.0,39,1,325.91,1,325.91,39.0,3,2,2,322,Potential Loyalists
16832.0,185,3,199.15,3,199.15,185.0,1,4,1,141,At Risk (High Frequency)
16833.0,2,4,1106.53,4,1106.53,2.0,5,4,4,544,Champions
16834.0,228,1,413.46,1,413.46,228.0,1,2,2,122,Hibernating
16835.0,129,2,180.85,2,180.85,129.0,2,3,1,231,Others
16836.0,40,2,251.87,2,251.87,40.0,3,3,2,332,Others
16837.0,32,11,3170.98,11,3170.98,32.0,4,5,5,455,Champions
16838.0,198,2,588.85,2,588.85,198.0,1,3,3,133,Others
16839.0,9,34,16594.35,30,16594.35,9.0,5,5,5,555,Champions
16841.0,37,6,1869.82,6,1869.82,37.0,3,5,4,354,Others
16842.0,101,3,1264.19,3,1264.19,101.0,2,4,4,244,At Risk (High Frequency)
16843.0,43,16,10196.57,16,10196.57,43.0,3,5,5,355,Others
16846.0,51,1,214.32,1,214.32,51.0,3,2,1,321,Potential Loyalists
16847.0,44,1,193.44,1,193.44,44.0,3,2,1,321,Potential Loyalists
16848.0,53,1,281.42,1,281.42,53.0,3,2,2,322,Potential Loyalists
16849.0,187,1,124.57,1,124.57,187.0,1,2,1,121,Hibernating
16850.0,334,1,332.41,1,332.41,334.0,1,2,2,122,Hibernating
16851.0,5,3,342.45,3,342.45,5.0,5,4,2,542,Others
16852.0,11,2,144.91,2,144.91,11.0,5,3,1,531,Others
16855.0,24,2,328.4,2,328.4,24.0,4,3,2,432,Others
16856.0,15,1,35.4,1,35.4,15.0,4,2,1,421,Others
16858.0,369,1,375.69,1,375.69,369.0,1,2,2,122,Hibernating
16859.0,145,2,747.81,2,747.81,145.0,2,3,3,233,Others
16861.0,60,2,173.76,2,173.76,60.0,3,3,1,331,Others
16863.0,32,2,502.8,2,502.8,32.0,4,3,3,433,Loyal Customers
16866.0,141,3,207.74,3,207.74,141.0,2,4,1,241,At Risk (High Frequency)
16869.0,23,4,825.42,4,825.42,23.0,4,4,3,443,Loyal Customers
16871.0,23,6,2812.34,6,2812.34,23.0,4,5,5,455,Champions
16872.0,78,3,680.02,3,680.02,78.0,2,4,3,243,At Risk (High Frequency)
16873.0,5,6,7123.62,6,7123.62,5.0,5,5,5,555,Champions
16875.0,68,5,2095.53,5,2095.53,68.0,3,4,5,345,Others
16877.0,13,6,853.72,6,853.72,13.0,5,5,3,553,Loyal Customers
16878.0,85,1,13.3,1,13.3,85.0,2,2,1,221,Hibernating
16880.0,31,7,1519.08,7,1519.08,31.0,4,5,4,454,Champions
16881.0,67,1,432.0,1,432.0,67.0,3,2,2,322,Potential Loyalists
16882.0,67,3,705.12,3,705.12,67.0,3,4,3,343,Others
16883.0,188,2,276.73,2,276.73,188.0,1,3,2,132,Others
16884.0,38,2,429.84,2,429.84,38.0,3,3,2,332,Others
16885.0,16,3,471.51,3,471.51,16.0,4,4,2,442,Others
16887.0,36,1,194.88,1,194.88,36.0,3,2,1,321,Potential Loyalists
16889.0,195,3,1578.67,3,1578.67,195.0,1,4,4,144,At Risk (High Frequency)
16891.0,2,5,809.7,5,809.7,2.0,5,4,3,543,Loyal Customers
16892.0,2,5,525.54,5,525.54,2.0,5,4,3,543,Loyal Customers
16893.0,367,1,145.93,1,145.93,367.0,1,2,1,121,Hibernating
16895.0,65,1,219.14,1,219.14,65.0,3,2,1,321,Potential Loyalists
16897.0,300,2,289.78,2,289.78,300.0,1,3,2,132,Others
16898.0,27,3,508.81,3,508.81,27.0,4,4,3,443,Loyal Customers
16899.0,8,6,1281.56,6,1281.56,8.0,5,5,4,554,Champions
16900.0,17,3,887.11,3,887.11,17.0,4,4,3,443,Loyal Customers
16902.0,117,1,1706.88,1,1706.88,117.0,2,2,4,224,At Risk (High Value)
16903.0,30,1,373.24,1,373.24,30.0,4,2,2,422,Others
16904.0,5,16,3754.27,16,3754.27,5.0,5,5,5,555,Champions
16905.0,6,7,3102.43,7,3102.43,6.0,5,5,5,555,Champions
16906.0,82,4,579.77,4,579.77,82.0,2,4,3,243,At Risk (High Frequency)
16907.0,30,5,981.65,5,981.65,30.0,4,4,4,444,Champions
16909.0,73,1,379.14,1,379.14,73.0,2,2,2,222,Hibernating
16910.0,5,8,1510.06,8,1510.06,5.0,5,5,4,554,Champions
16912.0,29,11,2575.38,11,2575.38,29.0,4,5,5,455,Champions
16913.0,291,1,113.44,1,113.44,291.0,1,2,1,121,Hibernating
16914.0,37,1,208.46,1,208.46,37.0,3,2,1,321,Potential Loyalists
16915.0,10,6,621.68,6,621.68,10.0,5,5,3,553,Loyal Customers
16916.0,24,2,576.26,2,576.26,24.0,4,3,3,433,Loyal Customers
16917.0,277,1,391.52,1,391.52,277.0,1,2,2,122,Hibernating
16918.0,50,6,1068.82,6,1068.82,50.0,3,5,4,354,Others
16919.0,157,11,2596.45,11,2596.45,157.0,2,5,5,255,At Risk (High Frequency)
16921.0,62,1,169.79,1,169.79,62.0,3,2,1,321,Potential Loyalists
16923.0,13,19,7247.61,19,7247.61,13.0,5,5,5,555,Champions
16924.0,22,3,846.75,3,846.75,22.0,4,4,3,443,Loyal Customers
16926.0,372,1,230.25,1,230.25,369.6300000000001,1,2,1,121,Hibernating
16927.0,116,3,543.05,3,543.05,116.0,2,4,3,243,At Risk (High Frequency)
16928.0,81,17,2847.6,17,2847.6,81.0,2,5,5,255,At Risk (High Frequency)
16929.0,4,7,1295.39,7,1295.39,4.0,5,5,4,554,Champions
16930.0,27,3,380.55,3,380.55,27.0,4,4,2,442,Others
16931.0,6,21,4604.22,21,4604.22,6.0,5,5,5,555,Champions
16932.0,54,1,161.94,1,161.94,54.0,3,2,1,321,Potential Loyalists
16933.0,2,2,563.23,2,563.23,2.0,5,3,3,533,Loyal Customers
16934.0,55,2,950.93,2,950.93,55.0,3,3,4,334,Others
16936.0,26,1,262.68,1,262.68,26.0,4,2,2,422,Others
16938.0,9,4,2736.38,4,2736.38,9.0,5,4,5,545,Champions
16940.0,53,3,3049.88,3,3049.88,53.0,3,4,5,345,Others
16942.0,13,9,1920.59,9,1920.59,13.0,5,5,4,554,Champions
16943.0,212,3,816.73,3,816.73,212.0,1,4,3,143,At Risk (High Frequency)
16945.0,22,19,4345.5,19,4345.5,22.0,4,5,5,455,Champions
16947.0,236,1,406.48,1,406.48,236.0,1,2,2,122,Hibernating
16948.0,139,3,435.02,3,435.02,139.0,2,4,2,242,At Risk (High Frequency)
16949.0,4,6,1286.27,6,1286.27,4.0,5,5,4,554,Champions
16950.0,57,3,1178.56,3,1178.56,57.0,3,4,4,344,Others
16951.0,135,3,1277.75,3,1277.75,135.0,2,4,4,244,At Risk (High Frequency)
16952.0,110,2,167.61,2,167.61,110.0,2,3,1,231,Others
16953.0,31,1,20.8,1,20.8,31.0,4,2,1,421,Others
16954.0,1,9,2085.08,9,2085.08,1.0,5,5,5,555,Champions
16955.0,185,4,518.67,4,518.67,185.0,1,4,3,143,At Risk (High Frequency)
16956.0,18,1,308.74,1,308.74,18.0,4,2,2,422,Others
16957.0,240,2,416.64,2,416.64,240.0,1,3,2,132,Others
16959.0,88,1,117.35,1,117.35,88.0,2,2,1,221,Hibernating
16960.0,39,3,507.05,3,507.05,39.0,3,4,3,343,Others
16961.0,117,1,234.17,1,234.17,117.0,2,2,1,221,Hibernating
16963.0,188,1,110.55,1,110.55,188.0,1,2,1,121,Hibernating
16965.0,227,1,201.19,1,201.19,227.0,1,2,1,121,Hibernating
16966.0,9,7,2154.97,7,2154.97,9.0,5,5,5,555,Champions
16967.0,190,1,319.02,1,319.02,190.0,1,2,2,122,Hibernating
16968.0,5,2,439.43,2,439.43,5.0,5,3,2,532,Others
16969.0,40,3,650.41,3,650.41,40.0,3,4,3,343,Others
16971.0,39,1,357.21,1,357.21,39.0,3,2,2,322,Potential Loyalists
16976.0,268,1,251.52,1,251.52,268.0,1,2,2,122,Hibernating
16978.0,78,1,344.33,1,344.33,78.0,2,2,2,222,Hibernating
16979.0,4,6,1852.0,6,1852.0,4.0,5,5,4,554,Champions
16980.0,256,2,1078.96,2,1078.96,256.0,1,3,4,134,At Risk (High Value)
16982.0,61,1,384.06,1,384.06,61.0,3,2,2,322,Potential Loyalists
16983.0,13,7,1931.25,7,1931.25,13.0,5,5,4,554,Champions
16984.0,89,2,4481.35,2,4481.35,89.0,2,3,5,235,At Risk (High Value)
16985.0,18,10,5464.12,10,5464.12,18.0,4,5,5,455,Champions
16986.0,30,2,1873.2,2,1873.2,30.0,4,3,4,434,Loyal Customers
16987.0,4,7,1625.05,7,1625.05,4.0,5,5,4,554,Champions
16988.0,6,1,126.12,1,126.12,6.0,5,2,1,521,New Customers
16989.0,8,6,1133.25,6,1133.25,8.0,5,5,4,554,Champions
16990.0,219,1,179.0,1,179.0,219.0,1,2,1,121,Hibernating
16992.0,11,5,1614.31,5,1614.31,11.0,5,4,4,544,Champions
16996.0,31,6,1456.96,6,1456.96,31.0,4,5,4,454,Champions
16997.0,289,3,702.0,3,702.0,289.0,1,4,3,143,At Risk (High Frequency)
16998.0,150,4,295.0,4,295.0,150.0,2,4,2,242,At Risk (High Frequency)
16999.0,24,2,484.82,2,484.82,24.0,4,3,2,432,Others
17001.0,1,11,3989.57,11,3989.57,1.0,5,5,5,555,Champions
17002.0,86,3,1493.73,3,1493.73,86.0,2,4,4,244,At Risk (High Frequency)
17004.0,47,2,1412.94,2,1412.94,47.0,3,3,4,334,Others
17006.0,5,4,781.78,4,781.78,5.0,5,4,3,543,Loyal Customers
17007.0,51,6,889.93,6,889.93,51.0,3,5,3,353,Others
17010.0,19,1,195.36,1,195.36,19.0,4,2,1,421,Others
17011.0,31,1,270.9,1,270.9,31.0,4,2,2,422,Others
17014.0,9,3,586.33,3,586.33,9.0,5,4,3,543,Loyal Customers
17015.0,29,3,1842.56,3,1842.56,29.0,4,4,4,444,Champions
17017.0,3,20,8694.26,20,8694.26,3.0,5,5,5,555,Champions
17018.0,41,2,920.1,2,920.1,41.0,3,3,3,333,Others
17019.0,12,4,1272.61,4,1272.61,12.0,5,4,4,544,Champions
17022.0,32,1,71.0,1,71.0,32.0,4,2,1,421,Others
17024.0,46,3,95.85,3,95.85,46.0,3,4,1,341,Others
17025.0,61,3,357.77,3,357.77,61.0,3,4,2,342,Others
17026.0,186,2,154.83,2,154.83,186.0,1,3,1,131,Others
17027.0,79,6,890.29,6,890.29,79.0,2,5,3,253,At Risk (High Frequency)
17029.0,111,2,716.0,2,716.0,111.0,2,3,3,233,Others
17030.0,64,1,146.87,1,146.87,64.0,3,2,1,321,Potential Loyalists
17031.0,12,2,380.35,2,380.35,12.0,5,3,2,532,Others
17033.0,87,3,1030.14,3,1030.14,87.0,2,4,4,244,At Risk (High Frequency)
17034.0,17,3,745.52,3,745.52,17.0,4,4,3,443,Loyal Customers
17035.0,246,2,433.53,2,433.53,246.0,1,3,2,132,Others
17037.0,88,1,1267.32,1,1267.32,88.0,2,2,4,224,At Risk (High Value)
17038.0,31,1,112.4,1,112.4,31.0,4,2,1,421,Others
17040.0,138,1,449.73,1,449.73,138.0,2,2,2,222,Hibernating
17041.0,27,3,1081.57,3,1081.57,27.0,4,4,4,444,Champions
17042.0,3,5,1044.38,5,1044.38,3.0,5,4,4,544,Champions
17043.0,33,4,1735.18,4,1735.18,33.0,4,4,4,444,Champions
17044.0,26,1,948.48,1,948.48,26.0,4,2,4,424,Others
17045.0,114,3,339.44,3,339.44,114.0,2,4,2,242,At Risk (High Frequency)
17046.0,158,1,642.02,1,642.02,158.0,2,2,3,223,Others
17047.0,86,3,1100.9,3,1100.9,86.0,2,4,4,244,At Risk (High Frequency)
17048.0,118,3,925.35,3,925.35,118.0,2,4,3,243,At Risk (High Frequency)
17049.0,3,9,5659.98,9,5659.98,3.0,5,5,5,555,Champions
17050.0,97,6,3228.84,6,3228.84,97.0,2,5,5,255,At Risk (High Frequency)
17051.0,195,1,247.14,1,247.14,195.0,1,2,1,121,Hibernating
17052.0,29,1,413.75,1,413.75,29.0,4,2,2,422,Others
17053.0,131,1,498.48,1,498.48,131.0,2,2,3,223,Others
17054.0,29,5,1356.33,5,1356.33,29.0,4,4,4,444,Champions
17058.0,82,3,1179.89,3,1179.89,82.0,2,4,4,244,At Risk (High Frequency)
17059.0,30,5,3095.04,5,3095.04,30.0,4,4,5,445,Champions
17060.0,267,1,234.24,1,234.24,267.0,1,2,1,121,Hibernating
17061.0,74,11,5232.23,11,5232.23,74.0,2,5,5,255,At Risk (High Frequency)
17062.0,314,4,538.37,4,538.37,314.0,1,4,3,143,At Risk (High Frequency)
17063.0,22,7,1461.14,7,1461.14,22.0,4,5,4,454,Champions
17064.0,59,3,859.35,3,859.35,59.0,3,4,3,343,Others
17068.0,13,21,4552.14,21,4552.14,13.0,5,5,5,555,Champions
17069.0,29,9,2709.7,9,2709.7,29.0,4,5,5,455,Champions
17070.0,115,1,312.14,1,312.14,115.0,2,2,2,222,Hibernating
17071.0,29,9,2429.03,9,2429.03,29.0,4,5,5,455,Champions
17073.0,18,4,1446.09,4,1446.09,18.0,4,4,4,444,Champions
17075.0,18,4,834.12,4,834.12,18.0,4,4,3,443,Loyal Customers
17076.0,37,3,841.08,3,841.08,37.0,3,4,3,343,Others
17078.0,37,2,378.2,2,378.2,37.0,3,3,2,332,Others
17079.0,79,1,118.8,1,118.8,79.0,2,2,1,221,Hibernating
17080.0,23,2,287.62,2,287.62,23.0,4,3,2,432,Others
17081.0,26,2,290.16,2,290.16,26.0,4,3,2,432,Others
17082.0,34,2,2003.85,2,2003.85,34.0,3,3,4,334,Others
17083.0,110,3,1405.78,3,1405.78,110.0,2,4,4,244,At Risk (High Frequency)
17084.0,36,2,2949.75,2,2949.75,36.0,3,3,5,335,Others
17085.0,124,5,1566.65,5,1566.65,124.0,2,4,4,244,At Risk (High Frequency)
17086.0,8,6,2050.08,6,2050.08,8.0,5,5,4,554,Champions
17088.0,29,4,1991.01,4,1991.01,29.0,4,4,4,444,Champions
17090.0,5,7,2043.95,7,2043.95,5.0,5,5,4,554,Champions
17091.0,3,9,3827.76,9,3827.76,3.0,5,5,5,555,Champions
17092.0,51,4,1777.78,4,1777.78,51.0,3,4,4,344,Others
17094.0,323,1,302.0,1,302.0,323.0,1,2,2,122,Hibernating
17095.0,23,3,1324.16,3,1324.16,23.0,4,4,4,444,Champions
17096.0,16,4,1022.13,4,1022.13,16.0,4,4,4,444,Champions
17097.0,3,8,954.42,8,954.42,3.0,5,5,4,554,Champions
17100.0,19,2,971.74,2,971.74,19.0,4,3,4,434,Loyal Customers
17101.0,11,4,1621.73,4,1621.73,11.0,5,4,4,544,Champions
17102.0,262,1,25.5,1,25.5,262.0,1,2,1,121,Hibernating
17105.0,160,2,665.78,2,665.78,160.0,2,3,3,233,Others
17107.0,34,6,10815.43,6,10815.43,34.0,3,5,5,355,Others
17109.0,30,6,885.04,6,885.04,30.0,4,5,3,453,Loyal Customers
17110.0,166,1,163.3,1,163.3,166.0,2,2,1,221,Hibernating
17111.0,48,1,248.61,1,248.61,48.0,3,2,1,321,Potential Loyalists
17114.0,6,8,808.62,8,808.62,6.0,5,5,3,553,Loyal Customers
17115.0,9,3,837.5,3,837.5,9.0,5,4,3,543,Loyal Customers
17117.0,289,1,116.2,1,116.2,289.0,1,2,1,121,Hibernating
17118.0,318,1,157.02,1,157.02,318.0,1,2,1,121,Hibernating
17119.0,4,2,606.91,2,606.91,4.0,5,3,3,533,Loyal Customers
17120.0,234,1,307.46,1,307.46,234.0,1,2,2,122,Hibernating
17122.0,120,1,138.32,1,138.32,120.0,2,2,1,221,Hibernating
17123.0,162,1,345.3,1,345.3,162.0,2,2,2,222,Hibernating
17124.0,186,1,298.89,1,298.89,186.0,1,2,2,122,Hibernating
17125.0,51,1,259.35,1,259.35,51.0,3,2,2,322,Potential Loyalists
17126.0,153,5,1004.75,5,1004.75,153.0,2,4,4,244,At Risk (High Frequency)
17128.0,335,1,157.09,1,157.09,335.0,1,2,1,121,Hibernating
17131.0,6,5,2463.17,5,2463.17,6.0,5,4,5,545,Champions
17133.0,16,7,4892.24,7,4892.24,16.0,4,5,5,455,Champions
17134.0,107,2,425.0,2,425.0,107.0,2,3,2,232,Others
17135.0,17,7,1139.73,7,1139.73,17.0,4,5,4,454,Champions
17138.0,276,1,380.5,1,380.5,276.0,1,2,2,122,Hibernating
17139.0,16,12,10668.47,12,10668.47,16.0,4,5,5,455,Champions
17140.0,248,1,465.32,1,465.32,248.0,1,2,2,122,Hibernating
17142.0,240,1,579.0,1,579.0,240.0,1,2,3,123,Others
17144.0,2,2,984.57,2,984.57,2.0,5,3,4,534,Loyal Customers
17146.0,106,3,749.78,3,749.78,106.0,2,4,3,243,At Risk (High Frequency)
17147.0,23,4,1714.59,4,1714.59,23.0,4,4,4,444,Champions
17148.0,52,1,124.88,1,124.88,52.0,3,2,1,321,Potential Loyalists
17152.0,195,3,1689.5,3,1689.5,195.0,1,4,4,144,At Risk (High Frequency)
17153.0,25,1,213.78,1,213.78,25.0,4,2,1,421,Others
17154.0,76,1,329.34,1,329.34,76.0,2,2,2,222,Hibernating
17155.0,18,2,251.7,2,251.7,18.0,4,3,2,432,Others
17157.0,8,2,319.0,2,319.0,8.0,5,3,2,532,Others
17158.0,33,3,1266.97,3,1266.97,33.0,4,4,4,444,Champions
17159.0,22,3,1538.88,3,1538.88,22.0,4,4,4,444,Champions
17160.0,32,6,3518.03,6,3518.03,32.0,4,5,5,455,Champions
17162.0,29,10,1715.46,10,1715.46,29.0,4,5,4,454,Champions
17163.0,22,2,293.1,2,293.1,22.0,4,3,2,432,Others
17164.0,33,7,2467.35,7,2467.35,33.0,4,5,5,455,Champions
17165.0,285,1,158.68,1,158.68,285.0,1,2,1,121,Hibernating
17166.0,39,2,206.34,2,206.34,39.0,3,3,1,331,Others
17169.0,58,2,835.78,2,835.78,58.0,3,3,3,333,Others
17171.0,290,1,224.91,1,224.91,290.0,1,2,1,121,Hibernating
17172.0,79,1,317.76,1,317.76,79.0,2,2,2,222,Hibernating
17173.0,6,8,3766.6,8,3766.6,6.0,5,5,5,555,Champions
17174.0,218,1,59.9,1,59.9,218.0,1,2,1,121,Hibernating
17175.0,45,4,1443.69,4,1443.69,45.0,3,4,4,344,Others
17176.0,202,1,306.13,1,306.13,202.0,1,2,2,122,Hibernating
17179.0,179,3,711.79,3,711.79,179.0,2,4,3,243,At Risk (High Frequency)
17180.0,57,4,796.03,4,796.03,57.0,3,4,3,343,Others
17181.0,58,2,239.92,2,239.92,58.0,3,3,1,331,Others
17183.0,8,6,3347.31,6,3347.31,8.0,5,5,5,555,Champions
17186.0,47,2,144.0,2,144.0,47.0,3,3,1,331,Others
17187.0,227,1,203.95,1,203.95,227.0,1,2,1,121,Hibernating
17188.0,12,7,2474.23,7,2474.23,12.0,5,5,5,555,Champions
17189.0,107,2,384.4,2,384.4,107.0,2,3,2,232,Others
17190.0,59,2,444.74,2,444.74,59.0,3,3,2,332,Others
17191.0,29,7,2095.13,7,2095.13,29.0,4,5,5,455,Champions
17193.0,36,7,1699.3,7,1699.3,36.0,3,5,4,354,Others
17194.0,274,2,262.62,2,262.62,274.0,1,3,2,132,Others
17197.0,30,1,1013.01,1,1013.01,30.0,4,2,4,424,Others
17198.0,24,3,692.22,3,692.22,24.0,4,4,3,443,Loyal Customers
17201.0,54,1,342.63,1,342.63,54.0,3,2,2,322,Potential Loyalists
17203.0,36,6,3563.85,6,3563.85,36.0,3,5,5,355,Others
17204.0,176,4,1564.56,4,1564.56,176.0,2,4,4,244,At Risk (High Frequency)
17205.0,54,1,384.08,1,384.08,54.0,3,2,2,322,Potential Loyalists
17206.0,54,1,204.24,1,204.24,54.0,3,2,1,321,Potential Loyalists
17211.0,27,8,2317.22,8,2317.22,27.0,4,5,5,455,Champions
17212.0,254,1,226.85,1,226.85,254.0,1,2,1,121,Hibernating
17213.0,41,7,2781.23,7,2781.23,41.0,3,5,5,355,Others
17214.0,61,6,1069.12,6,1069.12,61.0,3,5,4,354,Others
17217.0,235,1,113.5,1,113.5,235.0,1,2,1,121,Hibernating
17218.0,5,10,1960.72,10,1960.72,5.0,5,5,4,554,Champions
17219.0,32,1,114.23,1,114.23,32.0,4,2,1,421,Others
17220.0,25,14,3198.25,14,3198.25,25.0,4,5,5,455,Champions
17221.0,8,2,335.13,2,335.13,8.0,5,3,2,532,Others
17222.0,66,1,354.15,1,354.15,66.0,3,2,2,322,Potential Loyalists
17223.0,311,2,426.79,2,426.79,311.0,1,3,2,132,Others
17226.0,309,1,393.49,1,393.49,309.0,1,2,2,122,Hibernating
17227.0,19,6,939.32,6,939.32,19.0,4,5,3,453,Loyal Customers
17228.0,16,8,1906.09,8,1906.09,16.0,4,5,4,454,Champions
17229.0,97,2,318.76,2,318.76,97.0,2,3,2,232,Others
